time,open,close,low,high,volume,openInterest
09:53:20,,27563.219,27563.219,27566.25,,
09:53:24,,27561.119,27561.119,27562.451,,
09:53:30,,27560.01,27560.01,27560.32,,
09:53:34,,27560.301,27560.301,27560.301,,
09:53:40,,27561.031,27556.23,27561.031,,
09:53:44,,27561.529,27561.529,27561.59,,
09:53:50,,27556.371,27556.371,27559.9,,
09:53:54,,27555.99,27555.99,27558.4,,
09:53:58,,27558.811,27558.811,27558.811,,
09:54:04,,27558.631,27558.631,27562.4,,
09:54:08,,27557.811,27557.811,27558.631,,
09:54:14,,27559.412,27557.332,27559.412,,
09:54:18,,27561.65,27559.412,27561.65,,
09:54:22,,27562.758,27562.758,27562.758,,
09:54:28,,27559.58,27559.58,27560.711,,
09:54:32,,27565.031,27565.031,27565.031,,
09:54:38,,27570.951,27567.801,27570.951,,
09:54:42,,27569.98,27569.98,27570.951,,
09:54:46,,27565.309,27565.309,27565.309,,
09:54:52,,27571.412,27571.412,27571.412,,
09:54:58,,27570.32,27570.32,27571.98,,
09:55:02,,27569.59,27569.59,27570.32,,
09:55:06,,27567.59,27567.59,27569.99,,
09:55:12,,27566.541,27566.541,27569.158,,
09:55:16,,27572.998,27572.998,27572.998,,
09:55:20,,27573.789,27573.789,27573.789,,
09:55:26,,27569.959,27569.959,27574.051,,
09:55:30,,27572.039,27572.039,27572.039,,
09:55:36,,27572.01,27572.01,27573.67,,
09:55:42,,27572.35,27572.35,27573.68,,
09:55:46,,27572.211,27572.211,27572.35,,
09:55:50,,27569.139,27569.139,27572.211,,
09:55:56,,27573.199,27571.68,27573.199,,
09:56:00,,27575.162,27575.162,27575.162,,
09:56:06,,27573.252,27573.252,27574.02,,
09:56:10,,27572.551,27572.551,27575.57,,
09:56:14,,27578.23,27578.23,27578.23,,
09:56:20,,27577.881,27576.15,27577.881,,
09:56:24,,27578.588,27578.588,27579.162,,
09:56:30,,27581.76,27580.541,27581.76,,
09:56:34,,27585.172,27585.172,27585.172,,
09:56:38,,27584.738,27584.738,27585.379,,
09:56:44,,27587.59,27587.59,27587.59,,
09:56:50,,27592.051,27590.119,27592.051,,
09:56:54,,27596.48,27595.66,27596.48,,
09:56:58,,27595.99,27595.99,27596.48,,
09:57:04,,27597.539,27596.301,27597.539,,
09:57:08,,27607.279,27607.279,27607.279,,
09:57:14,,27606.58,27606.58,27607.34,,
09:57:18,,27607.77,27607.77,27610.41,,
09:57:24,,27606.371,27606.371,27610.551,,
09:57:28,,27604.371,27604.371,27606.371,,
09:57:32,,27600.43,27600.43,27604.371,,
09:57:38,,27596.131,27596.131,27599.092,,
09:57:42,,27596.73,27596.73,27596.73,,
09:57:48,,27599.43,27599.43,27600.27,,
09:57:52,,27602.668,27602.668,27602.668,,
09:57:58,,27601.199,27601.199,27602.988,,
09:58:02,,27600.932,27600.932,27602.471,,
09:58:06,,27596.641,27596.641,27600.932,,
09:58:12,,27596.039,27596.039,27599.51,,
09:58:16,,27598.611,27598.611,27598.611,,
09:58:20,,27596.881,27596.881,27598.771,,
09:58:26,,27596.371,27596.371,27596.721,,
09:58:30,,27597.309,27597.309,27597.309,,
09:58:36,,27595.469,27595.469,27599.002,,
09:58:40,,27588.109,27588.109,27595.469,,
09:58:46,,27596.791,27591.102,27596.791,,
09:58:50,,27595.119,27595.119,27596.791,,
09:58:56,,27595.449,27595.449,27595.74,,
09:59:00,,27597.059,27597.059,27597.059,,
09:59:04,,27595.559,27595.559,27597.059,,
09:59:08,,27599.961,27599.961,27599.961,,
09:59:14,,27597.289,27596.631,27597.289,,
09:59:20,,27602.08,27602.08,27602.08,,
09:59:24,,27601.529,27601.529,27602.08,,
09:59:30,,27604.621,27599.699,27604.621,,
09:59:34,,27606.932,27604.621,27606.932,,
09:59:40,,27606.16,27602.26,27606.16,,
09:59:44,,27603.801,27603.801,27606.691,,
09:59:48,,27610.08,27610.08,27610.08,,
09:59:54,,27610.35,27610.35,27610.5,,
09:59:58,,27609.039,27609.039,27613.6,,
10:00:04,,27603.102,27603.102,27609.039,,
10:00:08,,27601.068,27601.068,27603.102,,
10:00:12,,27604.678,27604.678,27604.678,,
10:00:18,,27604.33,27604.33,27604.922,,
10:00:22,,27604.451,27604.451,27604.451,,
10:00:28,,27602.361,27602.361,27606.51,,
10:00:32,,27601.5,27601.5,27602.361,,
10:00:38,,27606.15,27604.41,27606.15,,
10:00:42,,27611.961,27611.961,27612.871,,
10:00:46,,27617.27,27617.27,27617.27,,
10:00:52,,27621.262,27621.148,27621.262,,
10:00:56,,27628.189,27628.189,27628.189,,
10:01:02,,27626.391,27623.34,27626.391,,
10:01:06,,27624.131,27624.131,27626.73,,
10:01:10,,27623.91,27623.91,27623.91,,
10:01:16,,27627.039,27627.039,27627.869,,
10:01:20,,27623.309,27623.309,27624.199,,
10:01:26,,27622.291,27622.291,27623.309,,
10:01:30,,27621.91,27621.91,27622.291,,
10:01:36,,27618.908,27618.908,27621.73,,
10:01:40,,27619.119,27619.119,27619.119,,
10:01:46,,27619.789,27619.789,27621.549,,
10:01:50,,27621.869,27621.869,27622.221,,
10:01:56,,27620.1,27620.1,27622.541,,
10:02:00,,27616.441,27616.441,27620.1,,
10:02:04,,27621.6,27621.6,27621.6,,
10:02:10,,27621.57,27621.57,27625.74,,
10:02:14,,27622.801,27622.801,27622.801,,
10:02:20,,27619.66,27619.51,27619.66,,
10:02:24,,27621.869,27621.869,27623.162,,
10:02:30,,27622.721,27622.721,27624.4,,
10:02:34,,27621.102,27621.102,27622.721,,
10:02:38,,27621.318,27621.318,27621.318,,
10:02:44,,27622.361,27621.012,27622.361,,
10:02:48,,27619.012,27619.012,27622.361,,
10:02:54,,27614.828,27614.828,27615.789,,
10:02:58,,27615.102,27615.102,27615.262,,
10:03:04,,27614.33,27614.33,27615.102,,
10:03:08,,27616.922,27614.541,27616.922,,
10:03:12,,27615.039,27615.039,27617.229,,
10:03:18,,27610.361,27610.361,27614.621,,
10:03:22,,27607.549,27607.549,27610.781,,
10:03:28,,27602.061,27602.061,27607.189,,
10:03:32,,27603.539,27603.539,27603.539,,
10:03:38,,27602.611,27602.611,27603.021,,
10:03:42,,27600.932,27600.932,27603.289,,
10:03:46,,27601.129,27601.129,27601.129,,
10:03:52,,27603.51,27603.51,27604.23,,
10:03:56,,27603.68,27603.68,27603.68,,
10:04:02,,27599.84,27599.84,27603.68,,
10:04:06,,27600.871,27600.871,27601.332,,
10:04:12,,27599.229,27599.229,27600.711,,
10:04:16,,27597.412,27597.412,27600.828,,
10:04:22,,27602.24,27596.588,27602.24,,
10:04:26,,27601.031,27601.031,27602.24,,
10:04:30,,27602.951,27602.951,27602.951,,
10:04:36,,27599.939,27599.939,27601.34,,
10:04:40,,27602.1,27602.1,27602.1,,
10:04:46,,27599.75,27599.75,27599.811,,
10:04:50,,27599.412,27599.412,27599.75,,
10:04:54,,27597.389,27597.389,27597.57,,
10:05:00,,27600.07,27597.439,27600.07,,
10:05:04,,27599.949,27599.949,27600.07,,
10:05:10,,27601.721,27601.619,27601.721,,
10:05:14,,27599.719,27599.719,27601.721,,
10:05:20,,27601.74,27601.74,27602.551,,
10:05:24,,27603.279,27603.279,27604.07,,
10:05:30,,27606.861,27606.861,27608.518,,
10:05:34,,27611.119,27610.791,27611.119,,
10:05:38,,27612.189,27612.189,27612.969,,
10:05:42,,27608.26,27608.26,27608.291,,
10:05:48,,27611.949,27611.949,27611.949,,
10:05:54,,27605.949,27605.949,27609.859,,
10:05:58,,27612.25,27612.25,27612.25,,
10:06:04,,27610.1,27610.1,27613.299,,
10:06:08,,27611.559,27611.559,27611.57,,
10:06:12,,27616.5,27616.5,27616.5,,
10:06:18,,27611.449,27611.449,27613.721,,
10:06:22,,27612.25,27612.25,27612.25,,
10:06:28,,27614.33,27612.861,27614.33,,
10:06:32,,27613.57,27613.57,27614.598,,
10:06:38,,27612.668,27611.299,27612.668,,
10:06:42,,27611.779,27611.779,27612.668,,
10:06:48,,27605.721,27605.721,27608.291,,
10:06:52,,27605.949,27605.949,27608.908,,
10:06:56,,27611.83,27611.83,27611.83,,
10:07:02,,27606.561,27606.561,27611.83,,
10:07:06,,27606.49,27606.49,27607.078,,
10:07:12,,27604.07,27604.07,27606.49,,
10:07:16,,27606.898,27606.898,27606.898,,
10:07:22,,27604.711,27604.711,27608.838,,
10:07:26,,27602.33,27602.33,27604.711,,
10:07:32,,27608.852,27604.391,27608.852,,
10:07:36,,27608.5,27608.5,27608.852,,
10:07:40,,27604.852,27604.852,27608.5,,
10:07:44,,27601.77,27601.77,27604.391,,
10:07:50,,27599.879,27599.879,27601.279,,
10:07:56,,27598.521,27598.521,27600.541,,
10:08:00,,27597.73,27597.73,27598.521,,
10:08:04,,27598.598,27598.598,27598.598,,
10:08:10,,27595.93,27595.93,27598.17,,
10:08:16,,27599.398,27595.84,27599.398,,
10:08:20,,27599.34,27599.34,27599.67,,
10:08:24,,27598.201,27598.201,27599.34,,
10:08:30,,27598.189,27598.189,27598.57,,
10:08:34,,27597.262,27597.262,27598.961,,
10:08:40,,27592.391,27592.391,27599.629,,
10:08:44,,27588.881,27588.881,27592.471,,
10:08:50,,27585.439,27585.439,27585.68,,
10:08:54,,27580.51,27580.51,27585.439,,
10:09:00,,27584.211,27579.719,27584.211,,
10:09:04,,27583.482,27583.482,27584.211,,
10:09:08,,27582.551,27582.551,27583.75,,
10:09:14,,27576.281,27576.281,27580.051,,
10:09:18,,27573.629,27573.629,27576.281,,
10:09:24,,27573.479,27573.479,27574.279,,
10:09:28,,27574.738,27574.738,27574.738,,
10:09:34,,27573.402,27573.402,27574.738,,
10:09:38,,27576.359,27576.359,27576.588,,
10:09:42,,27574.49,27574.49,27575.529,,
10:09:48,,27570.34,27570.34,27573.971,,
10:09:52,,27573.82,27573.82,27573.82,,
10:09:58,,27571.299,27571.299,27573.82,,
10:10:02,,27569.52,27569.52,27571.299,,
10:10:06,,27571.189,27571.189,27571.189,,
10:10:12,,27569.139,27569.139,27572.16,,
10:10:16,,27567.92,27567.92,27567.92,,
10:10:22,,27567.359,27567.359,27568.898,,
10:10:26,,27567.199,27567.199,27567.359,,
10:10:32,,27568.16,27566.691,27568.16,,
10:10:36,,27570.811,27570.811,27571.078,,
10:10:42,,27564.531,27564.531,27568.16,,
10:10:46,,27566.451,27566.451,27566.451,,
10:10:52,,27567.289,27565.99,27567.289,,
10:10:56,,27566.561,27566.561,27567.398,,
10:11:00,,27567.57,27567.57,27567.57,,
10:11:06,,27567.859,27567.859,27567.971,,
10:11:10,,27562.041,27562.041,27567.859,,
10:11:16,,27559.119,27559.119,27560.881,,
10:11:20,,27558.691,27558.691,27559.119,,
10:11:24,,27556.49,27556.49,27558.801,,
10:11:30,,27556.908,27556.908,27557.562,,
10:11:34,,27558,27558,27558,,
10:11:40,,27553.609,27553.609,27556.109,,
10:11:44,,27557.51,27557.51,27557.51,,
10:11:48,,27554.941,27554.941,27555.559,,
10:11:54,,27546.51,27546.51,27554.738,,
10:11:58,,27541.562,27541.562,27546.391,,
10:12:04,,27540.391,27540.391,27544.029,,
10:12:10,,27544.16,27544.16,27544.189,,
10:12:14,,27538.541,27538.541,27544.16,,
10:12:18,,27540.211,27540.211,27540.961,,
10:12:22,,27538.641,27538.641,27538.641,,
10:12:28,,27535.9,27535.9,27539.182,,
10:12:32,,27535.9,27535.9,27535.9,,
10:12:38,,27533.562,27533.42,27533.562,,
10:12:42,,27533.562,27533.562,27533.562,,
10:12:48,,27530.682,27530.682,27533.229,,
10:12:52,,27531.309,27531.309,27532.518,,
10:12:58,,27528.301,27528.301,27531.322,,
10:13:02,,27531.031,27529.148,27531.031,,
10:13:08,,27540.852,27533.479,27540.852,,
10:13:12,,27536.668,27536.668,27542.451,,
10:13:18,,27539.74,27539.629,27539.74,,
10:13:22,,27538.73,27538.73,27539.74,,
10:13:26,,27537.74,27537.74,27538.73,,
10:13:32,,27538.34,27537.76,27538.34,,
10:13:36,,27539.189,27539.189,27539.189,,
10:13:42,,27539.43,27539.43,27540.281,,
10:13:46,,27540.441,27537.77,27540.441,,
10:13:50,,27540.42,27540.42,27540.42,,
10:13:56,,27544.551,27542.631,27544.551,,
10:14:02,,27540.781,27540.781,27544.551,,
10:14:04,,27540.381,27540.381,27540.781,,
10:14:10,,27542.48,27542.48,27542.48,,
10:14:16,,27539.389,27539.389,27539.98,,
10:14:20,,27541.219,27541.219,27541.219,,
10:14:24,,27542.461,27542.461,27542.5,,
10:14:30,,27533.75,27533.75,27537.539,,
10:14:40,,27533.98,27533.98,27536.531,,
10:14:44,,27534.49,27534.49,27534.561,,
10:14:50,,27536.441,27536.441,27536.441,,
10:14:54,,27528.189,27528.189,27536.441,,
10:15:04,,27517.318,27517.318,27518.961,,
10:15:14,,27515.189,27515.189,27516.02,,
10:15:18,,27517.59,27517.59,27517.59,,
10:15:24,,27514.951,27514.951,27517.209,,
10:15:28,,27519.779,27518.57,27519.779,,
10:15:34,,27521.68,27519.811,27521.68,,
10:15:38,,27520.881,27520.881,27521.68,,
10:15:42,,27513.309,27513.309,27518.279,,
10:15:48,,27509.158,27509.158,27513.309,,
10:15:52,,27508.969,27508.969,27512.988,,
10:15:58,,27499.369,27499.369,27504.291,,
10:16:02,,27502.141,27502.141,27502.141,,
10:16:08,,27504.48,27504.48,27505.379,,
10:16:12,,27504.57,27504.57,27504.57,,
10:16:18,,27507.049,27503.75,27507.049,,
10:16:22,,27506.691,27506.691,27507.049,,
10:16:26,,27507.52,27507.52,27507.52,,
10:16:32,,27507.102,27507.102,27507.102,,
10:16:36,,27506.02,27506.02,27507.102,,
10:16:42,,27506.34,27506.34,27507.332,,
10:16:46,,27508.791,27506.701,27508.791,,
10:16:50,,27507.619,27507.619,27508.791,,
10:16:56,,27511.379,27510.691,27511.379,,
10:17:00,,27502.621,27502.621,27511.379,,
10:17:06,,27504.941,27504.941,27505.58,,
10:17:10,,27503.172,27503.172,27504.941,,
10:17:16,,27504.23,27504.23,27506.588,,
10:17:20,,27505.332,27505.332,27505.332,,
10:17:26,,27506.842,27506.842,27507.369,,
10:17:30,,27507.129,27507.129,27507.129,,
10:17:34,,27509.881,27509.881,27510.598,,
10:17:40,,27501.91,27501.91,27508.27,,
10:17:44,,27502.541,27502.541,27502.541,,
10:17:50,,27499.111,27499.111,27504.881,,
10:17:54,,27500.57,27500.57,27500.57,,
10:17:58,,27505.51,27505.51,27505.51,,
10:18:04,,27505.66,27505.66,27505.66,,
10:18:10,,27507.309,27505.66,27507.309,,
10:18:14,,27503.238,27503.238,27507.309,,
10:18:18,,27503.031,27503.031,27504.32,,
10:18:22,,27507.012,27507.012,27507.012,,
10:18:28,,27505.6,27505.6,27506.801,,
10:18:34,,27505.129,27504.678,27505.129,,
10:18:38,,27504.541,27504.541,27505.129,,
10:18:44,,27505.219,27504.551,27505.219,,
10:18:48,,27502.969,27502.969,27505.219,,
10:18:52,,27503.5,27503.5,27504.199,,
10:18:58,,27502.17,27502.17,27504.602,,
10:19:02,,27500.988,27500.988,27502.17,,
10:19:08,,27500.631,27500.631,27501.84,,
10:19:12,,27502.531,27502.531,27502.531,,
10:19:18,,27501.639,27501.639,27502.279,,
10:19:22,,27501.77,27501.73,27501.77,,
10:19:26,,27500.34,27500.34,27501.881,,
10:19:32,,27499.709,27498.561,27499.709,,
10:19:36,,27497.242,27497.242,27499.709,,
10:19:40,,27500,27500,27500,,
10:19:46,,27502.131,27502.131,27502.34,,
10:19:50,,27505.859,27505.859,27505.859,,
10:19:56,,27512.838,27512.838,27512.838,,
10:20:00,,27513.119,27513.119,27515.172,,
10:20:06,,27510.48,27510.48,27517.402,,
10:20:10,,27512.281,27512.281,27512.281,,
10:20:16,,27514.221,27510.24,27514.221,,
10:20:20,,27513.49,27513.49,27515.85,,
10:20:26,,27513.789,27513.789,27517.479,,
10:20:30,,27512.541,27512.541,27514.611,,
10:20:36,,27517.332,27515.67,27517.332,,
10:20:40,,27517.279,27517.279,27517.332,,
10:20:44,,27513.98,27513.98,27517.279,,
10:20:50,,27515.5,27514.57,27515.5,,
10:20:54,,27516.678,27516.678,27516.678,,
10:21:00,,27519.93,27519.93,27520.711,,
10:21:04,,27519.012,27519.012,27519.93,,
10:21:10,,27520.35,27519.148,27520.35,,
10:21:14,,27520.57,27520.57,27520.57,,
10:21:18,,27519.67,27519.67,27520.57,,
10:21:24,,27522.4,27521.98,27522.4,,
10:21:28,,27523.229,27523.229,27523.229,,
10:21:32,,27524.791,27524.791,27525.021,,
10:21:38,,27525.182,27525.182,27525.799,,
10:21:44,,27526.461,27524.908,27526.461,,
10:21:48,,27524.09,27524.09,27526.461,,
10:21:52,,27527.6,27527.6,27527.6,,
10:21:58,,27525.27,27525.27,27528.838,,
10:22:04,,27528.852,27526.668,27528.852,,
10:22:08,,27527.9,27527.9,27528.852,,
10:22:12,,27530.061,27530.061,27530.061,,
10:22:18,,27524.969,27524.969,27531.709,,
10:22:22,,27525.059,27525.059,27526.941,,
10:22:28,,27527.252,27527.252,27527.252,,
10:22:32,,27529.289,27529.289,27529.289,,
10:22:38,,27533.99,27533.99,27535.322,,
10:22:42,,27540.061,27538.41,27540.061,,
10:22:46,,27537.689,27537.689,27540.061,,
10:22:52,,27543.172,27543.172,27543.279,,
10:22:56,,27542.42,27542.42,27543.172,,
10:23:02,,27547.859,27545.619,27547.859,,
10:23:06,,27548.73,27548.73,27548.73,,
10:23:10,,27549.949,27549.949,27549.949,,
10:23:16,,27550.621,27548.922,27550.621,,
10:23:22,,27551.75,27549.082,27551.75,,
10:23:26,,27552.791,27552.57,27552.791,,
10:23:30,,27551.939,27551.939,27552.791,,
10:23:36,,27551.961,27551.961,27552.051,,
10:23:40,,27550.871,27550.871,27553.811,,
10:23:44,,27548.051,27548.051,27548.969,,
10:23:50,,27553.49,27550.211,27553.49,,
10:23:54,,27553.51,27553.51,27553.51,,
10:24:00,,27549.172,27549.172,27551.719,,
10:24:04,,27551.539,27551.539,27551.539,,
10:24:10,,27548.33,27548.33,27550.889,,
10:24:14,,27546.42,27546.42,27548.33,,
10:24:20,,27544.791,27544.791,27544.791,,
10:24:24,,27546.57,27546.57,27546.57,,
10:24:30,,27546.061,27546.061,27548.1,,
10:24:34,,27546.641,27546.279,27546.641,,
10:24:38,,27546.641,27546.641,27546.641,,
10:24:44,,27544.17,27544.17,27545.039,,
10:24:48,,27544.17,27544.17,27544.17,,
10:24:54,,27541.891,27541.891,27544.17,,
10:24:58,,27541.709,27541.709,27542.291,,
10:25:02,,27542.631,27542.631,27542.631,,
10:25:08,,27542.25,27542.25,27543.359,,
10:25:12,,27541.27,27541.27,27544.49,,
10:25:18,,27538.26,27538.26,27541.021,,
10:25:22,,27539.9,27539.9,27539.9,,
10:25:28,,27535.709,27535.709,27540.109,,
10:25:32,,27534.49,27534.49,27535.709,,
10:25:36,,27531.139,27531.139,27533.148,,
10:25:42,,27519.58,27519.58,27527.189,,
10:25:48,,27521.379,27518.758,27521.379,,
10:25:52,,27520.359,27520.359,27521.379,,
10:25:56,,27518.01,27518.01,27521.67,,
10:26:02,,27516.461,27516.461,27516.461,,
10:26:06,,27516.189,27516.189,27518.23,,
10:26:12,,27516.611,27516.611,27518.451,,
10:26:16,,27518.201,27518.201,27518.201,,
10:26:22,,27515.811,27515.811,27517.469,,
10:26:26,,27514.898,27514.898,27515.811,,
10:26:30,,27513.721,27513.721,27515.279,,
10:26:36,,27513.039,27510.828,27513.039,,
10:26:40,,27513.529,27513.529,27513.529,,
10:26:46,,27513.881,27513.619,27513.881,,
10:26:50,,27514.811,27514.711,27514.811,,
10:26:54,,27522.17,27522.17,27522.17,,
10:27:00,,27517.262,27517.262,27522.438,,
10:27:04,,27515.549,27515.549,27517.469,,
10:27:10,,27516.73,27514.889,27516.73,,
10:27:14,,27512.908,27512.908,27516.73,,
10:27:20,,27510.41,27510.41,27513.299,,
10:27:24,,27507.119,27507.119,27511.961,,
10:27:28,,27505.76,27505.76,27507.559,,
10:27:34,,27502.33,27502.33,27506.17,,
10:27:38,,27503.111,27503.111,27503.111,,
10:27:44,,27495.869,27495.869,27503.559,,
10:27:48,,27495.549,27495.549,27497.309,,
10:27:54,,27489.199,27489.199,27496.18,,
10:27:58,,27486.889,27486.889,27489.199,,
10:28:04,,27493.092,27485.99,27493.092,,
10:28:08,,27498.852,27498.852,27498.852,,
10:28:14,,27497.74,27497.74,27500.359,,
10:28:18,,27500.051,27499.012,27500.051,,
10:28:22,,27495.43,27495.43,27500.881,,
10:28:28,,27493.199,27493.199,27498.738,,
10:28:32,,27494.588,27494.588,27494.861,,
10:28:38,,27493.869,27493.869,27495.52,,
10:28:42,,27492.748,27492.748,27493.869,,
10:28:48,,27496.451,27495.82,27496.451,,
10:28:52,,27496.998,27494.801,27496.998,,
10:28:58,,27498.932,27498.932,27499.779,,
10:29:02,,27496.58,27496.58,27498.932,,
10:29:06,,27498.588,27498.588,27498.588,,
10:29:10,,27498.961,27498.961,27498.961,,
10:29:16,,27498.791,27498.791,27498.791,,
10:29:22,,27499.039,27499.039,27501.318,,
10:29:26,,27498.109,27498.109,27499.77,,
10:29:30,,27494.17,27494.17,27494.701,,
10:29:36,,27494.07,27494.07,27495.182,,
10:29:40,,27491.92,27491.92,27493.66,,
10:29:46,,27479.939,27479.939,27485.402,,
10:29:50,,27477.68,27477.68,27479.939,,
10:29:56,,27471.119,27471.119,27477.68,,
10:30:00,,27469.318,27469.318,27471.119,,
10:30:06,,27468.979,27468.979,27468.979,,
10:30:10,,27471.012,27471.012,27471.73,,
10:30:14,,27472.838,27472.838,27472.838,,
10:30:20,,27472.5,27472.5,27472.811,,
10:30:24,,27471.859,27471.859,27472.5,,
10:30:30,,27470.211,27470.09,27470.211,,
10:30:34,,27474.23,27468.301,27474.23,,
10:30:40,,27470.221,27470.221,27472.25,,
10:30:44,,27474.521,27474.521,27474.521,,
10:30:48,,27475.99,27475.99,27475.99,,
10:30:54,,27468.721,27468.721,27472.5,,
10:30:58,,27468.861,27468.861,27468.861,,
10:31:04,,27470.691,27468.551,27470.691,,
10:31:08,,27474.898,27470.691,27474.898,,
10:31:14,,27477.859,27475.049,27477.859,,
10:31:18,,27475.199,27475.199,27477.859,,
10:31:22,,27474.961,27474.961,27474.961,,
10:31:28,,27473.9,27473.9,27477.369,,
10:31:32,,27478.391,27478.391,27478.391,,
10:31:38,,27484.061,27482.49,27484.061,,
10:31:42,,27483.75,27483.75,27484.061,,
10:31:48,,27486.119,27486.119,27486.221,,
10:31:52,,27486.311,27486.311,27487.85,,
10:31:56,,27485.439,27485.439,27486.311,,
10:32:02,,27489.129,27489.129,27490.5,,
10:32:06,,27496.541,27496.541,27497.35,,
10:32:12,,27495.76,27495.76,27497.229,,
10:32:16,,27494.35,27494.35,27498.16,,
10:32:22,,27496.15,27496.15,27498.818,,
10:32:26,,27495.398,27495.398,27496.979,,
10:32:30,,27496.131,27496.131,27496.131,,
10:32:36,,27498.16,27498.16,27498.16,,
10:32:40,,27503.801,27503.801,27503.801,,
10:32:46,,27505.27,27504.711,27505.27,,
