time,open,close,low,high,volume,openInterest
09:49:06,,27573.469,27573.469,27574.828,,
09:49:12,,27581.309,27575.84,27581.309,,
09:49:16,,27579.129,27579.129,27581.309,,
09:49:22,,27577.318,27577.318,27579.129,,
09:49:26,,27576.801,27576.801,27577.57,,
09:49:30,,27578.211,27578.211,27578.211,,
09:49:36,,27581.699,27581.699,27583.102,,
09:49:40,,27582.932,27582.932,27585.52,,
09:49:46,,27583.252,27582.381,27583.252,,
09:49:50,,27583.719,27583.719,27583.719,,
09:49:56,,27577.52,27577.52,27581.939,,
09:50:00,,27581.639,27581.639,27581.639,,
09:50:06,,27585.971,27585.971,27586.33,,
09:50:10,,27583.9,27583.9,27585.971,,
09:50:16,,27581.449,27581.449,27583.66,,
09:50:20,,27582.43,27582.43,27585.111,,
09:50:26,,27583.219,27583.219,27584.09,,
09:50:30,,27582.758,27582.758,27583.219,,
09:50:34,,27585.158,27585.158,27585.158,,
09:50:40,,27582.141,27582.141,27583.111,,
09:50:44,,27581.379,27581.379,27585.881,,
09:50:50,,27580.1,27580.1,27582.4,,
09:50:54,,27580.73,27580.73,27580.73,,
09:51:00,,27582.828,27580.898,27582.828,,
09:51:04,,27583.439,27583.439,27583.439,,
09:51:08,,27587.148,27587.148,27587.148,,
09:51:14,,27589.35,27589.35,27589.35,,
09:51:20,,27596.24,27587.961,27596.24,,
09:51:24,,27599.789,27599.789,27599.789,,
09:51:28,,27600.08,27600.08,27600.811,,
09:51:34,,27599.482,27599.482,27599.482,,
09:51:38,,27599.75,27599.75,27599.75,,
09:51:44,,27606.682,27602.029,27606.682,,
09:51:48,,27609.389,27609.389,27609.389,,
09:51:54,,27609.9,27609.9,27611.57,,
09:51:58,,27610.57,27610.57,27610.57,,
09:52:02,,27608.461,27608.461,27608.461,,
09:52:08,,27606.631,27606.631,27608.4,,
09:52:12,,27603.51,27603.51,27606.631,,
09:52:18,,27603.789,27603.789,27603.789,,
09:52:24,,27605.6,27605.6,27605.67,,
09:52:28,,27604.189,27604.189,27606.668,,
09:52:34,,27604.57,27604.57,27604.898,,
09:52:38,,27606.58,27606.58,27606.58,,
09:52:44,,27610.42,27610.42,27610.531,,
09:52:48,,27607.059,27607.059,27610.42,,
09:52:54,,27606.01,27606.01,27608.762,,
09:52:58,,27603.459,27603.459,27606.01,,
09:53:04,,27603.398,27603.398,27604.531,,
09:53:08,,27600.951,27600.951,27603.398,,
09:53:14,,27597.318,27597.318,27598.701,,
09:53:18,,27600.07,27600.07,27600.07,,
09:53:24,,27598.371,27598.371,27605.299,,
09:55:44,,27589.359,27589.359,27595.549,,
09:55:50,,27590.381,27590.141,27590.381,,
09:55:54,,27590.521,27590.521,27591.98,,
09:55:58,,27591.092,27591.092,27592.748,,
09:56:04,,27587.801,27587.801,27590.969,,
09:56:08,,27587.139,27587.139,27588.998,,
09:56:12,,27587.58,27587.58,27588.15,,
09:56:18,,27586.979,27586.979,27587.102,,
09:56:24,,27589.318,27585.75,27589.318,,
09:56:28,,27587.629,27587.629,27589.359,,
09:56:34,,27586.898,27586.898,27587.42,,
09:56:38,,27586.131,27586.131,27586.898,,
09:56:42,,27584.73,27584.73,27585.549,,
09:56:48,,27582.311,27582.311,27585.58,,
09:56:52,,27576.941,27576.941,27581.92,,
09:56:58,,27579.891,27579.891,27579.891,,
09:57:02,,27577.52,27577.52,27579.891,,
09:57:08,,27575.891,27575.891,27577.66,,
09:57:12,,27574.818,27574.818,27575.891,,
09:57:18,,27574.641,27574.641,27576.762,,
09:57:22,,27569.881,27569.881,27574.641,,
09:57:26,,27573.439,27573.439,27573.59,,
09:57:32,,27579.49,27579.49,27579.49,,
09:57:38,,27584.922,27582.51,27584.922,,
09:57:42,,27587.049,27587.049,27587.049,,
09:57:48,,27591.219,27586.17,27591.219,,
09:57:52,,27587.412,27587.412,27591.219,,
09:57:56,,27592.941,27592.941,27592.941,,
09:58:02,,27594.43,27594.43,27594.852,,
09:58:06,,27596.969,27596.969,27596.969,,
09:58:12,,27598.66,27598.66,27598.818,,
09:58:16,,27597.6,27597.6,27598.66,,
09:58:22,,27593.111,27593.111,27599.219,,
09:58:26,,27596.631,27596.631,27596.631,,
09:58:32,,27594.41,27594.41,27594.598,,
09:58:36,,27594.41,27594.41,27594.41,,
09:58:42,,27592.838,27592.838,27595.529,,
09:58:44,,27591.252,27591.252,27592.838,,
09:58:50,,27591.559,27591.559,27594.35,,
09:58:56,,27594.26,27594.26,27595.9,,
09:59:00,,27595.76,27595.76,27596.221,,
09:59:04,,27599.73,27599.73,27599.73,,
09:59:10,,27600.611,27600.611,27600.988,,
09:59:16,,27594.57,27594.57,27596.969,,
09:59:20,,27598.119,27594.5,27598.119,,
09:59:26,,27594.41,27594.41,27600.4,,
09:59:30,,27596.461,27596.461,27598.908,,
09:59:36,,27598.23,27594.758,27598.23,,
09:59:40,,27594.51,27594.51,27598.34,,
09:59:44,,27594.1,27594.1,27594.1,,
09:59:50,,27599.76,27599.76,27600.199,,
09:59:54,,27596.029,27596.029,27599.76,,
10:00:00,,27596.588,27596.588,27596.588,,
10:00:04,,27591.389,27591.389,27594.438,,
10:00:10,,27592.988,27592.988,27593.629,,
10:00:14,,27583.012,27583.012,27592.988,,
10:00:18,,27579.879,27579.879,27581.77,,
10:00:24,,27580.881,27580.881,27580.881,,
10:00:30,,27577.891,27577.891,27578.09,,
10:00:34,,27575.229,27575.229,27577.891,,
10:00:40,,27574.43,27574.43,27575.229,,
10:00:44,,27569.91,27569.91,27574.43,,
10:00:48,,27564.988,27564.988,27569.91,,
10:00:54,,27563.102,27563.102,27563.879,,
10:00:58,,27562.988,27562.988,27563.102,,
10:01:04,,27564.461,27564.461,27566.521,,
10:01:08,,27567.879,27567.879,27567.879,,
10:01:14,,27573.189,27571.068,27573.189,,
10:01:18,,27571.389,27571.389,27573.189,,
10:01:22,,27563.092,27563.092,27566.27,,
10:01:28,,27564.199,27564.199,27565.58,,
10:01:32,,27563.59,27563.59,27564.1,,
10:01:38,,27563.641,27562.871,27563.641,,
10:01:42,,27565.021,27565.021,27565.021,,
10:01:48,,27567.719,27567.719,27567.92,,
10:01:52,,27568.49,27568.49,27568.49,,
10:01:56,,27571.66,27571.66,27571.66,,
10:02:02,,27575.801,27575.801,27575.801,,
10:02:08,,27576.988,27576.988,27577.139,,
10:02:12,,27575.199,27575.199,27576.988,,
10:02:18,,27574.65,27574.65,27575.85,,
10:02:22,,27575.51,27575.51,27575.51,,
10:02:26,,27576.441,27576.441,27576.441,,
10:02:32,,27571.82,27571.82,27572.541,,
10:02:36,,27571.559,27571.559,27571.82,,
10:02:42,,27578.311,27573.619,27578.311,,
10:02:46,,27573.73,27573.73,27578.311,,
10:02:50,,27574.01,27574.01,27574.01,,
10:02:56,,27577.709,27577.709,27577.82,,
10:03:02,,27581.359,27581.359,27581.449,,
10:03:06,,27581.98,27581.98,27581.98,,
10:03:12,,27580.861,27580.861,27581.98,,
10:03:16,,27580.09,27580.09,27581.68,,
10:03:20,,27577.539,27577.539,27580.09,,
10:03:26,,27580.871,27580.871,27583.209,,
10:03:32,,27581.172,27581.172,27581.27,,
10:03:38,,27576.961,27576.961,27579.398,,
10:03:44,,27574.438,27574.438,27574.438,,
10:03:50,,27575.379,27575.379,27575.57,,
10:03:56,,27575.148,27575.148,27576.57,,
10:04:02,,27579.199,27579.199,27580.211,,
10:04:08,,27579.049,27579.049,27579.412,,
10:04:14,,27579.039,27579.039,27579.609,,
10:04:20,,27576.998,27576.998,27579.039,,
10:04:26,,27581.158,27581.158,27581.158,,
10:04:32,,27582.15,27582.15,27582.15,,
10:04:38,,27580.34,27580.34,27581.82,,
10:04:44,,27580.861,27580.34,27580.861,,
10:04:50,,27586.119,27586.119,27586.119,,
10:04:56,,27587.59,27587.59,27587.59,,
10:05:02,,27591.67,27588.09,27591.67,,
10:05:08,,27592.441,27592.441,27592.811,,
10:05:14,,27590.201,27590.201,27593.102,,
10:05:20,,27591.002,27591.002,27591.002,,
10:05:26,,27598.32,27598.32,27598.32,,
10:05:32,,27600.061,27600.061,27600.061,,
10:05:38,,27602.35,27602.35,27602.682,,
10:05:44,,27601.84,27601.84,27603.49,,
10:05:50,,27605.182,27605.182,27605.182,,
10:05:56,,27605.99,27605.99,27605.99,,
10:06:04,,27611.262,27605.709,27611.262,,
10:06:08,,27611.891,27611.891,27612.26,,
10:06:14,,27613.332,27613.332,27613.332,,
10:06:20,,27625.891,27625.891,27625.891,,
10:06:26,,27619.469,27619.469,27621.129,,
10:06:32,,27631.322,27631.322,27631.322,,
10:06:38,,27626.35,27626.35,27627.449,,
10:06:44,,27625.529,27625.529,27627.379,,
10:06:50,,27627.82,27627.82,27628.48,,
10:06:56,,27629.859,27629.859,27629.93,,
10:07:00,,27627.139,27627.139,27628.961,,
10:07:06,,27629.65,27629.65,27636.979,,
10:07:12,,27631.252,27631.252,27631.43,,
10:07:16,,27630.42,27630.42,27634.09,,
10:07:20,,27630.818,27630.818,27630.818,,
10:07:26,,27635.289,27631.91,27635.289,,
10:07:30,,27636.5,27636.5,27636.5,,
10:07:36,,27638.842,27638.842,27639.459,,
10:07:40,,27644,27644,27644,,
10:07:44,,27643.66,27643.66,27644,,
10:07:50,,27635.82,27635.82,27642.738,,
10:07:54,,27634.611,27634.611,27634.961,,
10:08:00,,27636.27,27634.551,27636.27,,
10:08:04,,27635.27,27635.27,27635.27,,
10:08:10,,27639.609,27635.961,27639.609,,
10:08:14,,27639.879,27639.879,27639.879,,
10:08:20,,27634.1,27634.1,27639.879,,
10:08:24,,27633.619,27633.619,27634.1,,
10:08:30,,27631.078,27631.078,27633.289,,
10:08:34,,27630.758,27630.758,27631.078,,
10:08:40,,27626.691,27626.691,27631.262,,
10:08:44,,27615.869,27615.869,27626.691,,
10:08:48,,27608.932,27608.932,27613.709,,
10:08:54,,27610.611,27610.611,27611.57,,
10:08:58,,27613.092,27609.799,27613.092,,
10:09:04,,27616.42,27615.74,27616.42,,
10:09:08,,27609.75,27609.75,27616.42,,
10:09:14,,27610.16,27609.65,27610.16,,
10:09:18,,27611.59,27611.59,27611.59,,
10:09:24,,27609.402,27607.76,27609.402,,
10:09:28,,27608.381,27608.381,27609.402,,
10:09:32,,27606.279,27606.279,27607.74,,
10:09:38,,27609.9,27606.391,27609.9,,
10:09:42,,27610.738,27610.738,27610.738,,
10:09:48,,27612.461,27612.461,27612.461,,
10:09:52,,27608.631,27608.631,27608.828,,
10:09:58,,27611.229,27611.229,27611.689,,
10:10:02,,27607.469,27607.469,27611.229,,
10:10:08,,27604.58,27604.58,27606.771,,
10:10:12,,27602.029,27602.029,27604.58,,
10:10:16,,27603.34,27603.34,27603.34,,
10:10:22,,27605.529,27605.529,27605.529,,
10:10:28,,27609.119,27607.789,27609.119,,
10:10:32,,27605.219,27605.219,27609.119,,
10:10:36,,27604.611,27604.611,27605.219,,
10:10:42,,27606,27605.359,27606,,
10:10:46,,27607.34,27607.34,27607.49,,
10:10:52,,27605.439,27605.439,27608.141,,
10:10:56,,27607.482,27607.482,27607.482,,
10:11:00,,27606.131,27606.131,27606.131,,
10:11:06,,27606.371,27606.371,27608.908,,
10:11:12,,27609.6,27608.838,27609.6,,
10:11:16,,27606.908,27606.908,27609.6,,
10:11:22,,27608.359,27608.359,27608.748,,
10:11:26,,27599.289,27599.289,27608.359,,
10:11:30,,27600.27,27600.27,27600.27,,
10:11:36,,27599.182,27599.182,27600.121,,
10:11:40,,27599.252,27599.252,27601.219,,
10:11:46,,27601.529,27601.529,27601.549,,
10:11:50,,27601.539,27601.539,27601.959,,
10:11:56,,27600.801,27600.801,27601.65,,
10:12:00,,27597.148,27597.148,27600.801,,
10:12:06,,27600.969,27600.969,27603.322,,
10:12:10,,27599.039,27599.039,27603.031,,
10:12:16,,27600.461,27600.461,27600.791,,
10:12:20,,27602.471,27602.471,27604.66,,
10:12:26,,27603.252,27603.252,27603.252,,
10:12:30,,27604.461,27603.252,27604.461,,
10:12:34,,27605.412,27605.412,27605.412,,
10:12:38,,27602.221,27602.221,27602.221,,
10:12:44,,27604.871,27604.871,27605.242,,
10:12:50,,27605.379,27604.871,27605.379,,
10:12:54,,27603.068,27603.068,27605.379,,
10:13:00,,27602.842,27602.842,27603.068,,
10:13:04,,27603.439,27602.842,27603.439,,
10:13:10,,27605.9,27602,27605.9,,
10:13:14,,27605.891,27605.891,27605.9,,
10:13:18,,27599.609,27599.609,27605.891,,
10:13:24,,27603.939,27603.939,27603.939,,
10:13:28,,27601.059,27601.059,27603.939,,
10:13:34,,27601.92,27601.92,27602.119,,
10:13:38,,27604.121,27604.121,27604.121,,
10:13:44,,27605.789,27605.789,27605.789,,
10:13:48,,27604.908,27604.908,27605.789,,
10:13:54,,27611.52,27605.881,27611.52,,
10:13:58,,27610.18,27610.18,27611.52,,
10:14:02,,27606.311,27606.311,27608.531,,
10:14:08,,27605.779,27605.779,27606.119,,
10:14:12,,27607.039,27607.039,27607.42,,
10:14:18,,27605.789,27605.789,27606.1,,
10:14:22,,27601.021,27601.021,27605.789,,
10:14:28,,27605.789,27605.369,27605.789,,
10:14:32,,27605.65,27605.65,27606.861,,
10:14:38,,27608.301,27607.059,27608.301,,
10:14:42,,27608.51,27608.51,27608.51,,
10:14:48,,27610.758,27610.758,27614.211,,
10:14:52,,27610.25,27610.25,27610.758,,
10:14:58,,27604.738,27604.738,27606.15,,
10:15:02,,27608.381,27608.381,27608.49,,
10:15:08,,27605.27,27605.27,27608.381,,
10:15:12,,27603.078,27603.078,27605.27,,
10:15:16,,27598.682,27598.682,27603.078,,
10:15:22,,27603.93,27602.521,27603.93,,
10:15:26,,27602.721,27602.721,27603.65,,
10:15:32,,27601.289,27600.828,27601.289,,
10:15:36,,27601.959,27601.83,27601.959,,
10:15:42,,27604.371,27600.691,27604.371,,
10:15:46,,27601.539,27601.539,27604.371,,
10:15:52,,27600.5,27598.27,27600.5,,
10:15:56,,27599.012,27599.012,27600.5,,
10:16:02,,27598.18,27598.18,27599.289,,
10:16:06,,27591.939,27591.939,27598.18,,
10:16:12,,27584.441,27584.441,27591.939,,
10:16:16,,27584.441,27584.441,27584.441,,
10:16:20,,27584.73,27584.73,27584.73,,
10:16:26,,27584.838,27584.838,27585.229,,
10:16:30,,27584.471,27584.471,27584.838,,
10:16:36,,27586.141,27586.141,27586.141,,
10:16:40,,27586.381,27586.381,27586.438,,
10:16:46,,27585.99,27585.99,27586.918,,
10:16:50,,27590.33,27590.33,27590.33,,
10:16:56,,27589.332,27589.332,27590.828,,
10:17:00,,27587.76,27587.76,27590.988,,
10:17:04,,27591.219,27591.219,27591.219,,
10:17:10,,27589.318,27589.318,27590.711,,
10:17:14,,27591.619,27591.619,27593.639,,
10:17:20,,27593.709,27591.238,27593.709,,
10:17:24,,27596.668,27596.668,27596.668,,
10:17:30,,27598.43,27598.43,27599.111,,
10:17:34,,27597.289,27597.289,27598.43,,
10:17:40,,27595.619,27595.619,27599.162,,
10:17:44,,27592.801,27592.801,27595.619,,
10:17:50,,27593.5,27593.5,27595.34,,
10:17:54,,27589.068,27589.068,27593.5,,
10:18:00,,27589.549,27589.549,27589.939,,
10:18:04,,27591.68,27591.68,27592.141,,
10:18:08,,27585.68,27585.68,27589.699,,
10:18:14,,27584.451,27584.451,27586.25,,
10:18:18,,27588.771,27588.771,27588.771,,
10:18:24,,27587.182,27587.182,27592.311,,
10:18:28,,27585.42,27585.42,27587.182,,
10:18:32,,27584.48,27584.48,27584.961,,
10:18:38,,27583.68,27583.68,27586.35,,
10:18:42,,27583.99,27583.99,27584.029,,
10:18:48,,27587.389,27587.389,27587.389,,
10:18:52,,27586.682,27586.682,27586.871,,
10:18:58,,27586.09,27586.09,27587.021,,
10:19:02,,27587.469,27587.469,27587.469,,
10:19:08,,27592.391,27592.391,27592.691,,
10:19:12,,27593.73,27593.73,27593.949,,
10:19:18,,27596.531,27593.73,27596.531,,
10:19:22,,27598.521,27598.521,27598.521,,
10:19:28,,27601.58,27599.891,27601.58,,
10:19:32,,27601.639,27601.639,27605.619,,
10:19:38,,27603.389,27603.389,27603.389,,
10:19:42,,27604.961,27604.961,27604.961,,
10:19:48,,27603.77,27603.77,27604.748,,
10:19:50,,27604.41,27604.41,27604.41,,
10:19:56,,27602.908,27602.908,27603.322,,
10:20:02,,27602.301,27602.301,27604.738,,
10:20:06,,27600.42,27600.42,27602.301,,
10:20:12,,27600.16,27600.16,27602.73,,
10:20:16,,27600.051,27600.051,27600.16,,
10:20:20,,27598.02,27598.02,27598.02,,
10:20:26,,27600.281,27600.281,27600.43,,
10:20:32,,27600.531,27600.531,27600.979,,
10:20:36,,27606.43,27606.43,27606.43,,
10:20:42,,27608.721,27608.721,27611.34,,
10:20:46,,27608.889,27608.889,27609.262,,
10:20:50,,27608.15,27608.15,27611.332,,
10:20:56,,27610.738,27610.738,27613.318,,
10:21:00,,27607.299,27607.299,27610.738,,
10:21:06,,27608.41,27606.17,27608.41,,
10:21:10,,27604.611,27604.611,27608.41,,
10:21:16,,27600.838,27600.838,27604.141,,
10:21:20,,27600.42,27600.42,27600.838,,
10:21:26,,27599.98,27599.98,27602.07,,
10:21:30,,27599.252,27599.252,27599.98,,
10:21:34,,27599.102,27599.102,27599.252,,
10:21:40,,27600.518,27600.42,27600.518,,
10:21:44,,27602.598,27602.598,27602.598,,
10:21:50,,27607.629,27605.5,27607.629,,
10:21:54,,27607.27,27607.27,27607.91,,
10:22:00,,27606.781,27606.781,27607.162,,
10:22:04,,27606.881,27606.881,27607.559,,
10:22:10,,27606.561,27605.049,27606.561,,
10:22:14,,27608.281,27607.412,27608.281,,
10:22:18,,27609.049,27609.049,27609.049,,
10:22:24,,27605.402,27605.402,27608.691,,
10:22:28,,27603.92,27603.92,27605.402,,
10:22:34,,27602.682,27601.881,27602.682,,
10:22:38,,27602.58,27602.58,27602.791,,
10:22:42,,27606.41,27606.41,27606.41,,
10:22:48,,27604.039,27604.039,27604.57,,
10:22:52,,27605.279,27605.279,27605.279,,
10:22:58,,27612.771,27612.771,27614.521,,
10:23:04,,27608.838,27608.838,27612.15,,
10:23:10,,27613.068,27609.75,27613.068,,
10:23:16,,27612.4,27612.4,27613.068,,
10:23:22,,27612.721,27612.721,27613.811,,
10:23:28,,27614.57,27613.092,27614.57,,
10:23:34,,27615.42,27614.01,27615.42,,
10:23:38,,27615.83,27615.83,27615.83,,
10:23:44,,27611.949,27611.949,27614.828,,
10:23:52,,27614.57,27614.57,27616.748,,
10:23:58,,27617.219,27614.57,27617.219,,
10:24:04,,27614.4,27614.4,27617.219,,
10:24:08,,27612.838,27612.838,27614.4,,
10:24:14,,27616.58,27616.58,27616.811,,
10:24:20,,27619.379,27618.561,27619.379,,
10:24:26,,27619.6,27619.6,27622.48,,
10:24:32,,27624.588,27623.66,27624.588,,
10:24:38,,27621.262,27621.262,27622.758,,
10:24:44,,27620.211,27620.211,27624.551,,
10:24:50,,27615.539,27615.539,27617.539,,
10:24:54,,27615.859,27615.859,27615.859,,
10:25:00,,27612.551,27612.551,27613.562,,
10:25:06,,27607.289,27607.289,27612.762,,
10:25:12,,27609.43,27609.43,27609.43,,
10:25:18,,27605.102,27605.102,27605.139,,
10:25:24,,27605.891,27605.891,27607.148,,
10:25:30,,27606.24,27606.24,27607.99,,
10:25:36,,27608.871,27608.871,27609.43,,
10:25:42,,27604.898,27604.898,27609.85,,
10:25:48,,27604.551,27604.551,27605.119,,
10:25:54,,27606.898,27604.951,27606.898,,
10:26:00,,27604.66,27604.66,27606.898,,
10:26:06,,27605.859,27605.859,27605.859,,
10:26:12,,27606,27606,27606.711,,
10:26:18,,27603.279,27603.279,27605.9,,
10:26:24,,27605.562,27604.43,27605.562,,
10:26:30,,27606.471,27602.941,27606.471,,
10:26:34,,27607.5,27607.5,27607.5,,
10:26:40,,27607.229,27607.229,27607.869,,
10:26:44,,27603.709,27603.709,27607.229,,
10:26:50,,27605.74,27605.74,27605.82,,
10:26:54,,27605.318,27605.318,27606.01,,
10:26:58,,27603.85,27603.85,27605.318,,
10:27:04,,27605.799,27605.799,27606.51,,
10:27:08,,27607.129,27607.129,27607.129,,
10:27:14,,27607.34,27607.34,27609.27,,
10:27:20,,27605.279,27605.279,27607.34,,
10:27:26,,27607.93,27606.34,27607.93,,
10:27:32,,27610.311,27610.311,27611.74,,
10:27:38,,27618.691,27618.02,27618.691,,
10:27:44,,27618.852,27618.852,27620.08,,
10:27:50,,27622.189,27621.51,27622.189,,
10:27:56,,27623.949,27622.471,27623.949,,
10:28:02,,27626.941,27622.908,27626.941,,
10:28:08,,27628.711,27627.619,27628.711,,
10:28:14,,27637.082,27627.322,27637.082,,
10:28:20,,27645.158,27641.049,27645.158,,
10:28:26,,27647.971,27646.598,27647.971,,
10:28:30,,27643.58,27643.58,27647.971,,
10:28:36,,27643.619,27643.619,27645.242,,
10:28:42,,27644.588,27644.588,27646.588,,
10:28:48,,27646.109,27646.109,27646.828,,
10:28:54,,27646.898,27646.898,27647.162,,
10:29:00,,27651.879,27651.879,27651.879,,
10:29:06,,27650.818,27650.818,27652.73,,
10:29:12,,27650.33,27650.33,27650.33,,
10:29:18,,27651.68,27651.68,27651.801,,
10:29:24,,27649.49,27649.49,27651.322,,
10:29:30,,27652.281,27652.281,27652.561,,
10:29:36,,27644.17,27644.17,27649.98,,
10:29:42,,27641.479,27641.479,27643.189,,
10:29:48,,27641.709,27641.709,27641.709,,
10:29:54,,27644.461,27644.34,27644.461,,
10:30:00,,27636.908,27636.908,27637.402,,
10:30:06,,27637.199,27636.711,27637.199,,
10:30:12,,27636.301,27636.301,27637.412,,
10:30:18,,27636.07,27631.93,27636.07,,
10:30:24,,27636.738,27636.738,27636.738,,
10:30:30,,27629.811,27629.811,27636.15,,
10:30:36,,27630.438,27630.438,27632.26,,
10:30:42,,27626.371,27626.371,27630.438,,
10:30:48,,27628.391,27625.27,27628.391,,
10:30:52,,27624.23,27624.23,27628.391,,
10:30:58,,27629.76,27629.76,27629.76,,
10:31:02,,27630.25,27630.25,27630.25,,
10:31:08,,27632.711,27631.939,27632.711,,
10:31:12,,27633.031,27633.031,27633.031,,
10:31:16,,27635.262,27635.262,27635.262,,
10:31:22,,27636.061,27636.061,27636.061,,
10:31:26,,27636.48,27636.48,27636.48,,
10:31:32,,27641.119,27641.119,27641.119,,
10:31:36,,27642.898,27642.898,27642.898,,
10:31:42,,27644.391,27644.391,27645.59,,
10:31:46,,27648.748,27648.748,27648.748,,
10:31:52,,27647.629,27647.629,27651.34,,
10:31:56,,27650.57,27650.57,27652.221,,
10:32:02,,27649.93,27649.93,27652.381,,
10:32:06,,27649.529,27649.529,27649.93,,
10:32:12,,27646.961,27646.961,27651.049,,
10:32:16,,27643.021,27643.021,27646.961,,
10:32:20,,27639.412,27639.412,27643.021,,
10:32:26,,27640.029,27640.029,27640.029,,
10:32:30,,27640.029,27640.029,27640.029,,
10:32:36,,27644.621,27641.318,27644.621,,
10:32:40,,27644.189,27644.189,27644.621,,
10:32:46,,27644.17,27644.17,27644.691,,
10:32:50,,27643.609,27643.609,27644.17,,
10:32:56,,27642.09,27642.09,27645.59,,
10:33:00,,27647.389,27647.389,27647.389,,
10:33:06,,27646.291,27646.291,27646.66,,
10:33:12,,27645.49,27645.49,27645.49,,
10:33:18,,27648.039,27645.49,27648.039,,
10:33:24,,27637.76,27637.76,27646.029,,
10:33:30,,27641.76,27641.76,27641.891,,
10:33:36,,27639.182,27639.182,27639.74,,
10:33:42,,27640.561,27637.279,27640.561,,
10:33:48,,27640.561,27640.561,27640.561,,
10:33:52,,27635.68,27635.68,27640.561,,
10:34:00,,27635.58,27635.58,27636.451,,
10:34:06,,27632.48,27632.48,27635.67,,
10:34:10,,27630.24,27630.24,27632.48,,
10:34:16,,27630.18,27630.18,27630.641,,
10:34:22,,27630.852,27630.852,27632.33,,
10:34:28,,27633.299,27633.299,27633.299,,
10:34:34,,27633.092,27633.092,27633.299,,
10:34:40,,27634.35,27633.549,27634.35,,
10:34:46,,27633.459,27631.42,27633.459,,
10:34:52,,27635.332,27632.65,27635.332,,
10:34:58,,27635.641,27634.1,27635.641,,
10:35:02,,27638.221,27638.221,27638.221,,
10:35:10,,27636.881,27636.881,27639.238,,
